adc1, adc2, adc3, adc4, gx, gy, gz 
2016-04-02 16:12:03.370601,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.370883,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.371631,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.371912,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.372660,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.372940,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.373689,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.373970,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.374721,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.375001,236, 236, 9, 6, -56, 49, -2 
2016-04-02 16:12:03.375749,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.376042,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.376805,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.377087,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.377836,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.378116,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.378866,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.379146,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.379900,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.380184,236, 236, 6, 6, -56, 49, -2 
2016-04-02 16:12:03.380931,236, 236, 6, 6, -56, 49, 0 
2016-04-02 16:12:03.381211,236, 236, 6, 6, -56, 49, 0 
2016-04-02 16:12:03.381957,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.382236,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.382984,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.383263,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.384011,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.384318,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.385068,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.385349,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.386095,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.386374,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.387120,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.387400,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.388152,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.388432,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.389181,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.389460,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.390215,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.390496,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.391246,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.391527,236, 236, 9, 6, -55, 48, 0 
2016-04-02 16:12:03.392292,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.392573,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.393323,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.393603,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.394351,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.394629,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.395438,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.395725,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.396477,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.396758,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.397508,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.397789,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.398535,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.398816,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.399563,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.399851,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.400628,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.400910,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.401658,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.401938,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.402685,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.402965,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.403711,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.403991,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.404739,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.405019,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.405769,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.406050,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.406797,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.407078,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.407827,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.408112,236, 236, 9, 6, -55, 48, 0 
2016-04-02 16:12:03.408876,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.409157,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.409913,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.410193,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.410941,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.411218,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.411961,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.412238,236, 236, 6, 6, -55, 48, 0 
2016-04-02 16:12:03.412982,236, 236, 6, 6, -55, 49, -4 
2016-04-02 16:12:03.413260,236, 236, 6, 6, -55, 49, -4 
2016-04-02 16:12:03.414013,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.414294,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.415035,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.415305,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.416055,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.416335,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.417075,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.417345,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.418082,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.418351,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.419088,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.419357,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.420097,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.420371,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.421110,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.421378,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.422116,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.422385,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.423123,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.423391,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.424140,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.424418,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.425156,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.425424,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.426167,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.426436,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.427174,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.427441,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.428180,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.428448,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.429184,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.429454,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.430193,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.430469,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.431207,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.431478,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.432221,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.432490,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.433290,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.433565,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.434304,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.434573,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.435311,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.435581,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.436316,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.436585,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.437321,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.437589,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.438327,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.438594,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.439329,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.439599,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.440378,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.440666,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.441419,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.441700,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.442449,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.442730,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.443481,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.443760,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.444514,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.444796,236, 236, 6, 6, -59, 49, -4 
2016-04-02 16:12:03.445545,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.445824,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.446572,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.446853,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.447602,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.447881,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.448650,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.448932,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.449682,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.449973,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.450722,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.451001,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.451799,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.452096,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.452856,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.453141,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.453899,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.454183,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.454938,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.455222,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.455976,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.456287,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.457040,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.457321,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.458076,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.458359,236, 236, 9, 6, -56, 50, -1 
2016-04-02 16:12:03.459111,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.459394,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.460170,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.460456,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.461209,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.461492,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.462249,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.462532,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.463287,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.463570,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.464335,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.464619,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.465371,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.465654,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.466409,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.466692,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.467448,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.467730,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.468484,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.468766,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.469521,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.469804,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.470587,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.470937,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.471701,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.471985,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.472771,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.473057,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.473810,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.474095,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.474846,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.475130,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.475880,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.476162,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:03.476917,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.477200,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.477955,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.478238,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.478993,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.479275,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.480048,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.480345,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.481099,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.481380,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.482136,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.482419,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.483172,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.483454,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.484209,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.484492,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.485244,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.485526,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.486280,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.486563,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.487316,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.487599,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.488363,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.488645,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.489399,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.489682,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.490432,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.490715,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.491468,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.491750,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.492501,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.492781,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.493533,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.493817,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.494569,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.494852,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.495605,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.495886,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.496660,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.496943,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.497697,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.497979,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.498731,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.499013,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.499766,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.500076,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.500832,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.501116,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.501869,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.502152,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.502903,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.503186,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.503937,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.504239,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.504994,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.505279,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.506033,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.506317,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.507070,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.507353,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.508106,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.508388,236, 236, 6, 6, -56, 50, -3 
2016-04-02 16:12:03.509219,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.509510,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.510273,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.510559,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.511313,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.511593,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.512361,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.512642,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.513392,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.513672,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.514537,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.514817,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.515564,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.515836,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.516578,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.516847,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.517588,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.517859,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.518599,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.518870,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.519626,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.519933,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.520706,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.520980,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.521723,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.521996,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.522736,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.523007,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.523747,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.524017,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.524761,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.525032,236, 236, 9, 6, -53, 48, -2 
2016-04-02 16:12:03.525774,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.526046,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.526793,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.527063,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.527805,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.528083,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.528838,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.529110,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.529856,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.530117,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.530834,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.531091,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.531809,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.532066,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.532783,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.533037,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.533753,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.534007,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.534721,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.534977,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.535693,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.535951,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.536683,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.536940,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.537655,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.537910,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.538625,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.538881,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.539594,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.539925,236, 236, 6, 6, -53, 48, -2 
2016-04-02 16:12:03.540677,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.540952,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.541695,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.541968,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.542711,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.542982,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.543722,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.543994,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.544764,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.545037,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.545777,230, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.546048,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.546857,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.547136,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.547881,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.548153,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.548894,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.549167,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.549907,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.550200,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.550957,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.551244,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.551997,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.552307,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.553064,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.553351,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.554105,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.554390,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.555148,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.555433,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.556188,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.556473,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.557227,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.557512,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.558267,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.558552,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.559308,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.559591,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.560387,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.560677,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.561435,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.561720,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.562475,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.562761,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.563520,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.563804,236, 236, 6, 6, -60, 52, -1 
2016-04-02 16:12:03.564555,236, 236, 6, 6, -60, 52, -1 
